,Time_Range,Raw_Data,Station,PM2.5,Latitude,Longitude,Lines
615,2023-04 to 2023-06,"Platform 4 - Southbound, Northern Line  Static  0.91  0.27  1.28  1.40 ",platform,0.91,,,
616,2023-04 to 2023-06,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
617,2023-04 to 2023-06,Outside Station Supervisor Office  Static  0.04  -  -  - ,outside station supervisor office  static,0.04,,,
618,2023-04 to 2023-06,"Platform 3 - Northbound, Victoria Line  Static  0.55  0.32  Filter Damaged  - ",platform,0.55,,,
619,2023-04 to 2023-06,"Platform 4 - Southbound, Victoria Line  Static  0.31  0.17  0.40  - ",platform,0.31,,,
620,2023-04 to 2023-06,"Platform 5 - Westbound, Piccadilly Line  Static  0.61  0.30  0.96  - ",platform,0.61,,,
621,2023-04 to 2023-06,"Platform 6 - Eastbound, Piccadilly Line  Static  0.58  0.39  1.03  - ",platform,0.58,,,
622,2023-04 to 2023-06,"Platform 7 - Northbound, Northern Line  Static  0.46  0.23  0.59  0.76 ",platform,0.46,,,
623,2023-04 to 2023-06,"Platform 8 - Southbound, Northern Line  Static  0.90  0.33  0.91  - ",platform,0.90,,,
624,2023-04 to 2023-06,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
625,2023-04 to 2023-06,Outside Station Supervisor Office  Static  0.52  -  -  - ,outside station supervisor office  static,0.52,,,
626,2023-04 to 2023-06,"Platform 1 - Northbound, Northern Line  Static  0.57  0.27  0.80  - ",platform,0.57,,,
627,2023-04 to 2023-06,"Platform 2 - Southbound, Northern Line  Static  0.55  0.30  0.86  - ",platform,0.55,,,
628,2023-04 to 2023-06,"Platform 3 - Westbound, Jubilee Line  Static  0.61  0.28  0.89  - ",platform,0.61,,,
629,2023-04 to 2023-06,"Platform 4 - Eastbound, Jubilee Line  Static  0.70  0.37  0.95  0.88 ",platform,0.70,,,
630,2023-04 to 2023-06,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
631,2023-04 to 2023-06,"Platform 1 - Westbound, Central Line  Static  0.37  0.27  0.65  - ",platform,0.37,,,
632,2023-04 to 2023-06,"Platform 2 - Westbound, District/H&C Line  Static  0.50  0.26  0.63  - ",platform,0.50,,,
633,2023-04 to 2023-06,"Platform 3 - Eastbound, District/H&C Line  Static  0.61  0.31  0.47  - ",platform,0.61,,,
634,2023-04 to 2023-06,"Platform 4 - Eastbound, Central Line  Static  0.52  0.27  0.77  0.77 ",platform,0.52,,,
635,2023-04 to 2023-06,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
636,2023-04 to 2023-06,Outside Station Supervisor Office  Static  0.06  -  -  - ,outside station supervisor office  static,0.06,,,
637,2023-04 to 2023-06,"Platform 7 - Northbound, Northern Line  Static  0.38  0.22  0.63  - ",platform,0.38,,,
638,2023-04 to 2023-06,"Platform 8 - Southbound, Northern Line  Static  0.48  0.18  0.18  0.54 ",platform,0.48,,,
639,2023-04 to 2023-06,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
640,2023-04 to 2023-06,Outside Station Supervisor Office  Static  0.07  -  -  - ,outside station supervisor office  static,0.07,,,
641,2023-04 to 2023-06,"Platform 1 - Westbound, Central Line  Static  0.79  0.44  0.96  1.13 ",platform,0.79,,,
642,2023-04 to 2023-06,"Platform 2 - Eastbound, Central Line  Static  0.80  0.53  1.03  - ",platform,0.80,,,
643,2023-04 to 2023-06,"Platform 3 - Southbound, Bakerloo Line  Static  0.96  0.43  1.18  - ",platform,0.96,,,
644,2023-04 to 2023-06,"Platform 4 - Northbound, Bakerloo Line  Static  0.77  0.39  1.01  - ",platform,0.77,,,
645,2023-04 to 2023-06,"Platform 5 - Southbound, Victoria Line  Static  0.99  0.43  1.18  - ",platform,0.99,,,
646,2023-04 to 2023-06,"Platform 6 - Northbound, Victoria Line  Static  0.91  0.49  0.77  - ",platform,0.91,,,
647,2023-04 to 2023-06,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
648,2023-04 to 2023-06,Outside Station Supervisor Office  Static  0.08  -  -  - ,outside station supervisor office  static,0.08,,,
649,2023-04 to 2023-06,"Platform 3 - Northbound, Bakerloo Line  Static  0.71  0.08  1.08  0.83 ",platform,0.71,,,
650,2023-04 to 2023-06,"Platform 4 - Southbound, Bakerloo Line  Static  0.86  0.23  1.01  - ",platform,0.86,,,
651,2023-04 to 2023-06,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
652,2023-04 to 2023-06,Outside Station Supervisor Office  Static  0.03  -  -  - ,outside station supervisor office  static,0.03,,,
653,2023-04 to 2023-06,"Platform 1 - Northbound, Bakerloo Line  Static  0.61  0.32  1.23  - ",platform,0.61,,,
654,2023-04 to 2023-06,"Platform 2 - Southbound, Bakerloo Line  Static  0.49  0.31  0.86  - ",platform,0.49,,,
655,2023-04 to 2023-06,"Platform 3 - Eastbound, Piccadilly Line  Static  0.83  0.33  0.72  1.21 ",platform,0.83,,,
656,2023-04 to 2023-06,"Platform 4 - Westbound, Piccadilly Line  Static  0.69  0.23  1.09  - ",platform,0.69,,,
657,2023-04 to 2023-06,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
658,2023-04 to 2023-06,Outside Station Supervisor Office  Static  0.34  -  -  - ,outside station supervisor office  static,0.34,,,
659,2023-04 to 2023-06,"Platform 1 - Northbound, Northern Line  Static  0.60  0.29  0.84  - ",platform,0.60,,,
660,2023-04 to 2023-06,"Platform 2 - Southbound, Northern Line  Static  0.95  0.41  1.15  0.39* ",platform,0.95,,,
661,2023-04 to 2023-06,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
662,2023-04 to 2023-06,Outside Station Supervisor Office  Static  0.20  -  -  - ,outside station supervisor office  static,0.20,,,
663,2023-04 to 2023-06,"Platform 1 - Westbound, Central Line  Static  0.99  0.42  1.21  - ",platform,0.99,,,
664,2023-04 to 2023-06,"Platform 2 - Eastbound, Central Line  Static  1.01  0.54  1.15  - ",platform,1.01,,,
665,2023-04 to 2023-06,"Platform 3 - Northbound, Northern Line  Static  0.85  0.56  1.44  0.82 ",platform,0.85,,,
666,2023-04 to 2023-06,"Platform 4 - Southbound, Northern Line  Static  0.90  0.53  1.30  - ",platform,0.90,,,
667,2023-04 to 2023-06,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
668,2023-04 to 2023-06,"Platform 1 - Northbound, Victoria Line  Static  1.23  0.36  1.66  1.54 ",platform,1.23,,,
669,2023-04 to 2023-06,"Platform 2 - Southbound, Victoria Line  Static  1.09  0.62  1.60  - ",platform,1.09,,,
670,2023-04 to 2023-06,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
671,2023-04 to 2023-06,Outside Station Supervisor Office  Static  0.50  -  -  - ,outside station supervisor office  static,0.50,,,
672,2023-04 to 2023-06,"Platform 1 - Northbound, Northern Line  Static  0.95  0.41  1.01  - ",platform,0.95,,,
673,2023-04 to 2023-06,"Platform 2 - Southbound, Northern Line  Static  0.86  0.36  1.27  - ",platform,0.86,,,
674,2023-04 to 2023-06,"Platform 3 - Northbound, Bakerloo Line  Static  0.60  0.23  0.63  - ",platform,0.60,,,
675,2023-04 to 2023-06,"Platform 4 - Southbound, Bakerloo Line  Static  0.86  0.16  0.55  - ",platform,0.86,,,
676,2023-04 to 2023-06,"Platform 5 - Westbound, Jubilee Line  Static  0.53  0.27  0.64  - ",platform,0.53,,,
677,2023-04 to 2023-06,"Platform 6 - Eastbound, Jubilee Line  Static  0.62  0.11  0.77  0.96 ",platform,0.62,,,
678,2023-04 to 2023-06,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
679,2023-04 to 2023-06,Outside Station Supervisor Office  Static  0.57  -  -  - ,outside station supervisor office  static,0.57,,,
680,2023-04 to 2023-06,Outside Station Supervisor Office  Static  0.20  -  -  - ,outside station supervisor office  static,0.20,,,
681,2023-04 to 2023-06,"Platform 1 - Westbound, District/Circle Line  Static  0.55  0.29  0.69  - ",platform,0.55,,,
682,2023-04 to 2023-06,"Platform 2 - Eastbound, District/Circle Line  Static  0.49  0.19  0.74  - ",platform,0.49,,,
683,2023-04 to 2023-06,"Platform 3 - Eastbound, Jubilee Line  Static  0.76  0.34  0.78  1.00 ",platform,0.76,,,
684,2023-04 to 2023-06,"Platform 4 - Westbound, Jubilee Line  Static  0.50  0.30  0.52  - ",platform,0.50,,,
685,2023-04 to 2023-06,Cutty Sark - Platform 1 - DLR  490  <0.0005  <0.001  <0.001  0.234  <0.001  0.002  0.001  <0.001  <0.001 ,cutty sark - platform,0.0005,,,
686,2023-04 to 2023-06,"Platform 3 - Northbound,  622  <0.0004  <0.001  0.003  0.508  <0.001  <0.001  <0.001  <0.001  0.003 ",platform,0.0004,,,
687,2023-07 to 2023-10,"Respirable, PM10 and PM2.5 fractions. ",respirable,2.5,,,
688,2023-07 to 2023-10,PM2.5  and SKC PEM PM2.5 impactor sampling ,pm,2.5,,,
689,2023-07 to 2023-10,"PM10, PM2.5 and Respirable ",pm,2.5,,,
690,2023-07 to 2023-10,"particulates with a diameter of less than 2.5µm, known as PM2.5. Due to their size differences, PM10 is ",particulates with a diameter of less than,2.5,,,
691,2023-07 to 2023-10,known as the coarse fraction and PM2.5 is known as the fine fraction. ,known as the coarse fraction and pm,2.5,,,
692,2023-07 to 2023-10,and compositions of the PM2.5 within the underground environment have noted that iron oxide is the most ,and compositions of the pm,2.5,,,
693,2023-07 to 2023-10,5.2.2.  The PM2.5 dust concentrations recorded on Bakerloo Line Train Operators were between <0.02mg/m3 ,the pm,5.2,,,
694,2023-07 to 2023-10,some of the PM2.5 results are likely to be anomalous based on the other results. ,some of the pm,2.5,,,
695,2023-07 to 2023-10,5.3.2.  The PM2.5 dust concentrations recorded on Central Line Train Operators were between 0.09mg/m3 and ,the pm,5.3,,,
696,2023-07 to 2023-10,"with a concentration of 0.16mg/m3. Note, some of the PM2.5 results are likely to be anomalous based on ",with a concentration of,0.16,,,
697,2023-07 to 2023-10,5.4.2.  The PM2.5 dust concentrations recorded on Circle/Hammersmith & City Line Train Operators were ,the pm,5.4,,,
698,2023-07 to 2023-10,5.5.2.  The PM2.5 dust concentrations recorded on District Line Train Operators were between <0.02mg/m3 and ,the pm,5.5,,,
699,2023-07 to 2023-10,some of the PM2.5 results are likely to be anomalous based on the other results. ,some of the pm,2.5,,,
700,2023-07 to 2023-10,5.6.2.  The PM2.5 dust concentrations recorded on Jubilee Line Train Operators were between <0.02mg/m3 and ,the pm,5.6,,,
701,2023-07 to 2023-10,5.7.2.  The PM2.5 dust concentrations recorded on Northern Line Train Operators were between 0.10mg/m3 and ,the pm,5.7,,,
702,2023-07 to 2023-10,5.8.2.  The PM2.5 dust concentrations recorded on Piccadilly Line Train Operators were between 0.03mg/m3 and ,the pm,5.8,,,
703,2023-07 to 2023-10,5.9.2.  The PM2.5 dust concentrations recorded on Victoria Line Train Operators were between 0.12mg/m3 and ,the pm,5.9,,,
704,2023-07 to 2023-10,the PM2.5 results are likely to be anomalous based on the other results. ,the pm,2.5,,,
705,2023-07 to 2023-10,D.C.  Green.  PM2.5  on  the  London  Underground.  Environ  Int.  2020  Jan;  134:  105188.  doi: ,d,2.5,,,
706,2023-07 to 2023-10,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
707,2023-07 to 2023-10,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
708,2023-07 to 2023-10,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
709,2023-07 to 2023-10,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
710,2023-07 to 2023-10,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
711,2023-07 to 2023-10,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
712,2023-07 to 2023-10,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
713,2023-07 to 2023-10,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
714,2024-05 to 2024-06,"Respirable, PM10 and PM2.5 fractions. ",respirable,2.5,,,
715,2024-05 to 2024-06,PM2.5  and SKC PEM PM2.5 impactor sampling ,pm,2.5,,,
716,2024-05 to 2024-06,"PM10, PM2.5 and Respirable dust  line)  corrected. ",pm,2.5,,,
717,2024-05 to 2024-06,"particulates with a diameter of less than 2.5µm, known as PM2.5. Due to their size differences, PM10 is ",particulates with a diameter of less than,2.5,,,
718,2024-05 to 2024-06,known as the coarse fraction and PM2.5 is known as the fine fraction. ,known as the coarse fraction and pm,2.5,,,
719,2024-05 to 2024-06,and compositions of the PM2.5 within the underground environment have noted that iron oxide is the most ,and compositions of the pm,2.5,,,
720,2024-05 to 2024-06,5.2.2.  The PM2.5 dust concentrations recorded on Bakerloo line Train Operators were between 0.10mg/m3 and ,the pm,5.2,,,
721,2024-05 to 2024-06,5.3.2.  The PM2.5 dust concentrations recorded on Central line Train Operators were between <0.02mg/m3 and ,the pm,5.3,,,
722,2024-05 to 2024-06,5.4.2.  The PM2.5 dust concentrations recorded on Circle/Hammersmith & City line Train Operators were ,the pm,5.4,,,
723,2024-05 to 2024-06,5.5.2.  The PM2.5 dust concentrations recorded on District line Train Operators were between 0.10mg/m3 and ,the pm,5.5,,,
724,2024-05 to 2024-06,5.6.2.  The PM2.5 dust concentrations recorded on Jubilee line Train Operators were between <0.02mg/m3 and ,the pm,5.6,,,
725,2024-05 to 2024-06,5.7.2.  The PM2.5 dust concentrations recorded on Northern line Train Operators were between 0.14mg/m3 and ,the pm,5.7,,,
726,2024-05 to 2024-06,5.8.2.  The PM2.5 dust concentrations recorded on Piccadilly line Train Operators were between 0.10mg/m3 and ,the pm,5.8,,,
727,2024-05 to 2024-06,5.9.2.  The PM2.5 dust concentrations recorded on Victoria line Train Operators were between <0.02mg/m3 and ,the pm,5.9,,,
728,2024-05 to 2024-06,D.C.  Green.  PM2.5  on  the  London  Underground.  Environ  Int.  2020  Jan;  134:  105188.  doi: ,d,2.5,,,
729,2024-05 to 2024-06,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
730,2024-05 to 2024-06,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
731,2024-05 to 2024-06,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
732,2024-05 to 2024-06,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
733,2024-05 to 2024-06,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
734,2024-05 to 2024-06,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
735,2024-05 to 2024-06,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
736,2024-05 to 2024-06,RESPIRABLE  PM2.5  PM10 DUST  INHALABLE DUST ,respirable  pm,2.5,,,
737,2024-07 to 2024-08,1.3.  The objectives listed in ES12102 for the station monitoring are the following: ,the objectives listed in es,1.3,,,
738,2024-07 to 2024-08,•  To replicate each static monitoring measurement with PM2.5 and PM10 aerodynamic diameter ,to replicate each static monitoring measurement with pm,2.5,,,
739,2024-07 to 2024-08,2.1.  The following stations and sample locations were monitored based on the client request and previous ,the following stations and sample locations were monitored based on the client request and previous,2.1,,,
740,2024-07 to 2024-08,Sampling flowrate 2.0L/min.  platform   to UKAS ISO17025. ,sampling flowrate,2.0,,,
741,2024-07 to 2024-08,PM2.5  SKC PEM PM2.5 impactor sampling heads. ,pm,2.5,,,
742,2024-07 to 2024-08,"particulates with a diameter of less than 2.5µm, known as PM2.5. Due to their size differences, PM10 is ",particulates with a diameter of less than,2.5,,,
743,2024-07 to 2024-08,known as the coarse fraction and PM2.5 is known as the fine fraction. ,known as the coarse fraction and pm,2.5,,,
744,2024-07 to 2024-08,and compositions of the PM2.5 within the underground environment have noted that iron oxide is the most ,and compositions of the pm,2.5,,,
745,2024-07 to 2024-08,"5.1.2.  Personal respirable samples were requested from a suitable station staff member during each attendance, ",personal respirable samples were requested from a suitable station staff member during each attendance,5.1,,,
746,2024-07 to 2024-08,"5.1.3.  Where a personal sample could not be taken, a static sample was taken outside the Station Supervisor ",where a personal sample could not be taken,5.1,,,
747,2024-07 to 2024-08,5.1.4.  The sampling at Bank station on 22nd August 2024 had a reduced sampling scope following concerns ,the sampling at bank station on,5.1,,,
748,2024-07 to 2024-08,5.2.1.  The respirable dust concentrations recorded at Aldgate East station were between 0.23mg/m3 and ,the respirable dust concentrations recorded at aldgate east station were between,5.2,,,
749,2024-07 to 2024-08,"0.37mg/m3, with the highest concentration recorded on Platform 1 (Westbound, District / Hammersmith & ",mg,0.37,,,
750,2024-07 to 2024-08,"5.2.2.  The PM2.5 dust concentrations recorded at Aldgate East station were between 0.16mg/m3 and 0.22mg/m3, ",the pm,5.2,,,
751,2024-07 to 2024-08,"5.2.3.  The PM10 dust concentrations recorded at Aldgate East station were between 0.55mg/m3 and 0.72mg/m3, ",the pm,5.2,,,
752,2024-07 to 2024-08,"5.2.4.  The inhalable dust concentration recorded at Aldgate East station Platform 2 (Eastbound, District / ",the inhalable dust concentration recorded at aldgate east station platform,5.2,,,
753,2024-07 to 2024-08,5.3.1.  The respirable dust concentrations recorded at Baker Street station were between 0.18mg/m3 and ,the respirable dust concentrations recorded at baker street station were between,5.3,,,
754,2024-07 to 2024-08,"1.20mg/m3, with the highest concentration recorded on Platform 8 (Southbound, Bakerloo line). ",mg,1.20,,,
755,2024-07 to 2024-08,"5.3.2.  The PM2.5 dust concentrations recorded at Baker Street station were between 0.08mg/m3 and 0.47mg/m3, ",the pm,5.3,,,
756,2024-07 to 2024-08,"5.3.3.  The PM10 dust concentrations recorded at Baker Street station were between 0.31mg/m3 and 1.86mg/m3, ",the pm,5.3,,,
757,2024-07 to 2024-08,"5.3.4.  The inhalable dust concentration recorded at Baker Street station Platform 7 (Southbound, Jubilee line) ",the inhalable dust concentration recorded at baker street station platform,5.3,,,
758,2024-07 to 2024-08,"5.4.1.  The respirable dust concentrations recorded at Bank station were between 0.42mg/m3 and 0.75mg/m3, ",the respirable dust concentrations recorded at bank station were between,5.4,,,
759,2024-07 to 2024-08,"5.4.2.  The PM2.5 dust concentrations recorded at Bank station were between 0.18mg/m3 and 0.39mg/m3, with ",the pm,5.4,,,
760,2024-07 to 2024-08,"5.4.3.  The PM10 dust concentrations recorded at Bank station were between 0.07mg/m3 and 0.81mg/m3, with ",the pm,5.4,,,
761,2024-07 to 2024-08,"5.4.4.  The inhalable dust concentrations recorded at Bank station were between 0.64mg/m3 and 0.87mg/m3, with ",the inhalable dust concentrations recorded at bank station were between,5.4,,,
762,2024-07 to 2024-08,5.5.1.  The respirable dust concentrations recorded at Canada Water station were between 0.20mg/m3 and ,the respirable dust concentrations recorded at canada water station were between,5.5,,,
763,2024-07 to 2024-08,"0.60mg/m3, with the highest concentration recorded on Platform 1 (Westbound, Jubilee line). ",mg,0.60,,,
764,2024-07 to 2024-08,5.5.2.  The PM2.5 dust concentrations recorded at Canada Water station were between  0.24mg/m3 and ,the pm,5.5,,,
765,2024-07 to 2024-08,"concentration monitored was on Platform 1 (Westbound, Jubilee line) with a concentration of 0.32mg/m3. ",concentration monitored was on platform,0.32,,,
766,2024-07 to 2024-08,5.5.3.  The  PM10  dust  concentrations  recorded  at  Canada  Water  station  were between  0.33mg/m3  and ,the  pm,5.5,,,
767,2024-07 to 2024-08,"0.80mg/m3, with the highest concentration recorded on Platform 1 (Westbound, Jubilee line). ",mg,0.80,,,
768,2024-07 to 2024-08,"5.5.4.  The inhalable dust concentration recorded at Canada Water station Platform 2 (Eastbound, Jubilee line) ",the inhalable dust concentration recorded at canada water station platform,5.5,,,
769,2024-07 to 2024-08,5.6.1.  The respirable dust concentrations recorded at Colliers Wood station were between 0.40mg/m3 and ,the respirable dust concentrations recorded at colliers wood station were between,5.6,,,
770,2024-07 to 2024-08,"0.95mg/m3, with the highest concentration recorded on Platform 2 (Southbound, Northern line). ",mg,0.95,,,
771,2024-07 to 2024-08,5.6.2.  The  PM2.5  dust  concentrations  recorded  at  Colliers  Wood station  were  between  0.21mg/m3  and ,the  pm,5.6,,,
772,2024-07 to 2024-08,"0.50mg/m3, with the highest concentration recorded on Platform 1 (Northbound, Northern line). ",mg,0.50,,,
773,2024-07 to 2024-08,5.6.3.  The  PM10  dust  concentrations  recorded  at  Colliers  Wood  station  were  between  0.27mg/m3  and ,the  pm,5.6,,,
774,2024-07 to 2024-08,"1.25mg/m3, with the highest concentration recorded on Platform 1 (Northbound, Northern line). ",mg,1.25,,,
775,2024-07 to 2024-08,"5.6.4.  The inhalable dust concentration recorded at Colliers Wood station Platform 2 (Southbound, Northern line) ",the inhalable dust concentration recorded at colliers wood station platform,5.6,,,
776,2024-07 to 2024-08,5.7.1.  The  respirable  dust concentrations  recorded  at  Cutty  Sark  station  were  between  0.17mg/m3 and ,the  respirable  dust concentrations  recorded  at  cutty  sark  station  were  between,5.7,,,
777,2024-07 to 2024-08,"0.29mg/m3, with the highest concentration recorded on Platform 2 (Northbound, DLR). ",mg,0.29,,,
778,2024-07 to 2024-08,"5.7.2.  The PM2.5 dust concentrations recorded at Cutty Sark station were between 0.10mg/m3 and 0.33mg/m3, ",the pm,5.7,,,
779,2024-07 to 2024-08,"5.7.3.  The PM10 dust concentrations recorded at Cutty Sark station were between 0.36mg/m3 and 0.57mg/m3, ",the pm,5.7,,,
780,2024-07 to 2024-08,"5.7.4.  The inhalable dust concentration recorded at Cutty Sark station Platform 1 (Southbound, DLR) was ",the inhalable dust concentration recorded at cutty sark station platform,5.7,,,
781,2024-07 to 2024-08,5.8.1.  The respirable dust concentrations recorded at Elephant & Castle station were between 0.05mg/m3 and ,the respirable dust concentrations recorded at elephant & castle station were between,5.8,,,
782,2024-07 to 2024-08,"0.61mg/m3, with the highest concentration recorded on Platform 1 (Northbound, Northern line). ",mg,0.61,,,
783,2024-07 to 2024-08,5.8.2.  The PM2.5 dust concentrations recorded at Elephant & Castle station were between 0.06mg/m3 and ,the pm,5.8,,,
784,2024-07 to 2024-08,"0.18mg/m3, with the highest concentration recorded on Platform 1 (Northbound, Northern line). ",mg,0.18,,,
785,2024-07 to 2024-08,5.8.3.  The PM10 dust concentrations recorded at Elephant & Castle station were between 0.06mg/m3 and ,the pm,5.8,,,
786,2024-07 to 2024-08,"0.90mg/m3, with the highest concentration recorded on Platform 1 (Northbound, Northern line). ",mg,0.90,,,
787,2024-07 to 2024-08,"5.8.4.  The inhalable dust concentration recorded at Elephant & Castle station Platform 3 (Northbound, Bakerloo ",the inhalable dust concentration recorded at elephant & castle station platform,5.8,,,
788,2024-07 to 2024-08,5.9.1.  The respirable dust concentrations recorded at Embankment station were between 0.49mg/m3 and ,the respirable dust concentrations recorded at embankment station were between,5.9,,,
789,2024-07 to 2024-08,"1.53mg/m3, with the highest concentration recorded on Platform 4 (Southbound, Northern line). ",mg,1.53,,,
790,2024-07 to 2024-08,5.9.2.  The  PM2.5  dust  concentrations  recorded  at  Embankment  station  were  between  0.39mg/m3  and ,the  pm,5.9,,,
791,2024-07 to 2024-08,"0.85mg/m3, with the highest concentration recorded on Platform 4 (Southbound, Northern line). ",mg,0.85,,,
792,2024-07 to 2024-08,"5.9.3.  The PM10 dust concentrations recorded at Embankment station were between 0.84mg/m3 and 2.23mg/m3, ",the pm,5.9,,,
793,2024-07 to 2024-08,"5.9.4.  The inhalable dust concentration recorded at Embankment station Platform 6 (Southbound, Bakerloo line) ",the inhalable dust concentration recorded at embankment station platform,5.9,,,
794,2024-07 to 2024-08,5.10.1.  The respirable dust concentrations recorded at Euston Square station were between 0.14mg/m3 and ,the respirable dust concentrations recorded at euston square station were between,5.10,,,
795,2024-07 to 2024-08,"0.43mg/m3, with the highest concentration recorded on Platform 2 (Eastbound, Circle / Hammersmith & ",mg,0.43,,,
796,2024-07 to 2024-08,5.10.2.  The PM2.5 dust concentrations recorded at Euston Square station were between <0.02mg/m3 and ,the pm,5.10,,,
797,2024-07 to 2024-08,"0.18mg/m3, with the highest concentrations recorded on Platform 2 (Eastbound, Circle / Hammersmith & ",mg,0.18,,,
798,2024-07 to 2024-08,5.10.3.  The PM10 dust concentrations recorded at Euston Square station were between 0.12mg/m3 and ,the pm,5.10,,,
799,2024-07 to 2024-08,"0.43mg/m3, with the highest concentrations recorded on Platform 2 (Eastbound, Circle / Hammersmith & ",mg,0.43,,,
800,2024-07 to 2024-08,"5.10.4.  The inhalable dust concentration recorded at Euston Square station Platform 2 (Eastbound, Circle / ",the inhalable dust concentration recorded at euston square station platform,5.10,,,
801,2024-07 to 2024-08,5.11.1.  The respirable dust concentrations recorded at Hampstead station were between <0.02mg/m3 and ,the respirable dust concentrations recorded at hampstead station were between,5.11,,,
802,2024-07 to 2024-08,"1.14mg/m3, with the highest concentration recorded on Platform 2 (Southbound, Northern line). ",mg,1.14,,,
803,2024-07 to 2024-08,"5.11.2.  The PM2.5 dust concentrations recorded at Hampstead station were between 0.15mg/m3 and 0.66mg/m3, ",the pm,5.11,,,
804,2024-07 to 2024-08,"5.11.3.  The PM10 dust concentrations recorded at Hampstead station were between 0.13mg/m3 and 1.61mg/m3, ",the pm,5.11,,,
805,2024-07 to 2024-08,"5.11.4.  The inhalable dust concentration recorded at Hampstead station Platform 1 (Northbound, Northern line) ",the inhalable dust concentration recorded at hampstead station platform,5.11,,,
806,2024-07 to 2024-08,5.12.1.  The respirable dust concentrations recorded at Highbury & Islington station were between <0.02mg/m3 ,the respirable dust concentrations recorded at highbury & islington station were between,5.12,,,
807,2024-07 to 2024-08,"and 0.91mg/m3, with the highest concentration recorded on Platform 5 (Southbound, Victoria line). ",and,0.91,,,
808,2024-07 to 2024-08,5.12.2.  The PM2.5 dust concentrations recorded at Highbury & Islington station were between 0.09mg/m3 and ,the pm,5.12,,,
809,2024-07 to 2024-08,"0.38mg/m3, with the highest concentration recorded on Platform 5 (Southbound, Victoria line). ",mg,0.38,,,
810,2024-07 to 2024-08,5.12.3.  The PM10 dust concentrations recorded at Highbury & Islington station were between 0.16mg/m3 and ,the pm,5.12,,,
811,2024-07 to 2024-08,"1.08mg/m3, with the highest concentration recorded on Platform 5 (Southbound, Victoria line). ",mg,1.08,,,
812,2024-07 to 2024-08,"5.12.4.  The inhalable dust concentration recorded at Highbury & Islington station Platform 5 (Southbound, Victoria ",the inhalable dust concentration recorded at highbury & islington station platform,5.12,,,
813,2024-07 to 2024-08,"5.13.1.  The respirable dust concentrations recorded at Holborn station were between 0.08mg/m3 and 1.45mg/m3, ",the respirable dust concentrations recorded at holborn station were between,5.13,,,
814,2024-07 to 2024-08,"5.13.2.  The PM2.5 dust concentrations recorded at Holborn station were between 0.30mg/m3 and 0.76mg/m3, ",the pm,5.13,,,
815,2024-07 to 2024-08,"5.13.3.  The PM10 dust concentrations recorded at Holborn station were between 0.10mg/m3 and 1.79mg/m3, with ",the pm,5.13,,,
